codigo_articulo,grupo,subgrupo,descripcion,unidad_medida
0701034,07,01,"VALVULA DE COMPUERTA, DIAMETRO 30"", CLASE  300#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, TRIM 16, BONNET BRIDADO, CON CAJA DE ENGRANES, TIPO OBTURADOR CUÑA SOLIDA, NACE MR0175/ISO 15156, ESPECIFICACION DE DISEÑO API 600/ISO 10434, ESPECIFICACION DE PRUEBA API 598",PC
0701035,07,01,"VALVULA DE COMPUERTA, DIAMETRO 30"", CLASE  600#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, TRIM 16, BONNET BRIDADO, CON CAJA DE ENGRANES, TIPO OBTURADOR CUÑA SOLIDA, NACE MR0175/ISO 15156, ESPECIFICACION DE DISEÑO API 600/ISO 10434, ESPECIFICACION DE PRUEBA API 598",PC
0701036,07,01,"VALVULA DE COMPUERTA, DIAMETRO 20"", CLASE 600#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, 316SS, PASO COMPLETO Y CONTINUADO, BONNET BRIDADO, CAJA DE ENGRANES, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105N+ENP, ASIENTOS SUAVES, NACE MR0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS A PRUEBA DE FUEGO, API 6FA, PARA SERVICIO DE GAS AMARGO",PC
0701037,07,01,"VALVULA DE COMPUERTA, DIAMETRO 24"", CLASE 600#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, 316SS, PASO COMPLETO Y CONTINUADO, BONNET BRIDADO, CAJA DE ENGRANES, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105N+ENP, ASIENTOS SUAVES, NACE MR0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS A PRUEBA DE FUEGO, API 6FA, PARA SERVICIO DE GAS AMARGO",PC
0701038,07,01,"VALVULA DE COMPUERTA, DIAMETRO 30"", CLASE 600#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A234 GR. WCB, VASTAGO ASCENDENTE, 316SS, PASO COMPLETO Y CONTINUADO, BONNET BRIDADO, CAJA DE ENGRANES, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105N+ENP, ASIENTOS SUAVES, NACE MR0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS A PRUEBA DE FUEGO, API 6FA, PARA SERVICIO DE GAS AMARGO",PC
0701039,07,01,"VALVULA DE COMPUERTA, DIAMETRO 4"", CLASE 150#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR WCB, ASME B16.34, VASTAGO ASCENDENTE, TRIM 1, BONNET BRIDADO, MANUAL CON VOLANTE, TIPO OBTURADOR CUÑA SOLIDA O FLEXIBLE, CONFORME EL ISO 10434, OS&Y",PC
0701040,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3"", CLASE 150#, EXTREMOS BRIDADOS, R.F, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR WCB, VASTAGO ASCENDENTE, TRIM 1, BONNET BRIDADO, MANUAL CON VOLANTE, TIPO OBTURADOR CUÑA SOLIDA O FLEXIBLE, ESPECIFICACION DE DISEÑO ASME B16.34, CONFORME EL ISO 10434, OS&Y",PC
0701041,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3/4"", CLASE 150#, EXTREMOS ROSCADOS, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A105, VASTAGO ASCENDENTE, TRIM 5, BONNET ATORNILLADO, MANUAL CON VOLANTE FIJO, OS&Y, ISO 15761",PC
0701042,07,01,"VALVULA DE COMPUERTA, DIAMETRO 16"", CLASE 900#, EXTREMOS BRIDADOS, RTJ, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A234 GR. WCB, VASTAGO ASCENDENTE, 316SS, TRIM N/A, POSO COMPLETO Y CONTINUADO, BONNET BRIDADO, CAJA DE ENGRANES, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105N+ENP, ASIENTOS SUAVES, NACE MR 0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS A PRUEBA DE FUEGO, API 6FA",PC
0701043,07,01,"VALVULA DE COMPUERTA, DIAMETRO 20"", CLASE 900#, EXTREMOS BRIDADOS, RTJ, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, 316 SS, TRIM N/A, PASO COMPLETO Y CONTINUADO, BONNET BRIDADO, CAJA DE ENGRANES, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105N+ENP, ASIENTOS SUAVES, NACE MR 0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS A PRUEBA DE FUEGO, API 6FA",PC
0701044,07,01,"VALVULA DE COMPUERTA, DIAMETRO 24"", CLASE 900#, EXTREMOS BRIDADOS, RTJ, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, 316SS, TRIM N/A, PASO COMPLETO Y CONTINUADO, BONNET BRIDADO, CAJA DE ENGRANES, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105N+ENP, ASIENTOS SUAVES, NACE MR 0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS A PRUEBA DE FUEGO, API 6FA",PC
0701045,07,01,"VALVULA DE COMPUERTA, DIAMETRO 30"", CLASE 900#, EXTREMOS BRIDADOS, RTJ, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A234 GR. WCB, VASTAGO ASCENDENTE, 316SS, TRIM N/A, PASO COMPLETO Y CONTINUADO, BONNET BRIDADO, CAJA DE ENGRANES, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105N + ENP, ASIENTOS SUAVES, NACE MR 0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS A PRUEBA DE FUEGO, API 6FA",PC
0701046,07,01,"VALVULA DE COMPUERTA, DIAMETRO 12"", CLASE 150#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ASTM A216 GR. WCB OS&Y, TRIM 8",PC
0701047,07,01,"VALVULA DE COMPUERTA, DIAMETRO 8"", CLASE 150#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ASTM A-216 GR. WCB OS&Y, TRIM 8",PC
0701048,07,01,"VALVULA DE COMPUERTA, DIAMETRO 4"", CLASE 150#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ASTM A-216 GR. WCB OS&Y, TRIM 8",PC
0701049,07,01,"VALVULA DE COMPUERTA, DIAMETRO 6, CLASE 150#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR WCB, ASME B16.34, VASTAGO ASCENDENTE, TRIM 1 CONFORME EL ISO 10434, OS&Y, BONNET BRIDADO, VOLANTE FIJO, CUÑA SÓLIDA O FLEXIBLE.",PC
0701050,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3/4"", CLASE 800#, EXTREMOS CAJA PARA SOLDAR, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A105, VASTAGO ASCENDENTE, TRIM 16, PUERTO COMPLETO, BONNET ATORNILLADO, CON VOLANTE, TIPO OBTURADOR CUÑA SOLIDA, NACE MR0175/ISO 15156, ESPECIFICACION DE DISEÑO API 602, ESPECIFICACION DE PRUEBAS API 598",PC
0701051,07,01,"VALVULA DE COMPUERTA, VALVULA DE COMPUERTA, DIAMETRO 4"", CLASE 150#, EXTREMOS BRIDADOS, R.F, MATERIAL DE CUERPO ACERO AL CARBON, VASTAGO ASCENDENTE, TRIM BRIDADO, CON VOLANTE, TIPO OBTURADOR CUÑA SOLIDA, NACE MR0175/ISO 15156, ESPECIFICACION DE DISEÑO API 600/ISO 10434",PC
0701052,07,01,"VALVULA DE COMPUERTA, DIAMETRO 1"", CLASE 800#, EXTREMOS CAJA PARA SOLDAR, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A105, VASTAGO ASCENDENTE, TRIM 16, PUERTO COMPLETO, BONNET ATORNILLADO, CON VOLANTE, TIPO OBTURADOR CUÑA SOLIDA, NACE MR0175/ISO 15156, ESPECIFICACION DE DISEÑO API 602, ESPECIFICACION DE PRUEBAS API 598",PC
0701053,07,01,"VALVULA DE COMPUERTA, DIAMETRO 16"", CLASE 600#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A234 GR.WCB, VASTAGO ASCENDENTE, 316SS, PASO COMPLETO Y CONTINUADO, BONNET BRIDADO, CAJA DE ENGRANES, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105N+ENP, ASIENTOS SUAVES, NACE MR0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS A PRUEBA DE FUEGO, API 6FA, PARA SERVICIO DE GAS AMARGO",PC
0701054,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3"", CLASE 150#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, VASTAGO ASCENDENTE, ASTM A216 GR WCB, ASME B16.34, TRIM 1 CONFORME EL ISO 10434, OS&Y, BONNET BRIDADO, VOLANTE FIJO, CUÑA SÓLIDA O FLEXIBLE",PC
0701055,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3/4, CLASE 800#, EXTREMOS CAJA PARA SOLDAR, MATERIAL DE CUERPO ACERO AL CARBÓN, ASTM A105, VASTAGO ASCENDENTE, TRIM 5, BONNET ATORNILLADO, CON VOLANTE, ISO 15156, ESPECIFICACION DE DISEÑO API 602",PC
0701056,07,01,"VALVULA DE COMPUERTA, DIAMETRO 4"", CLASE 150#, EXTREMOS BRIDADOS CARA REALZADA, RF, MATERIAL DE CUERPO ACERO AL CARBÓN, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CUÑA SOLIDA, CON VOLANTE, ISO 15156, ESPECIFICACION DE DISEÑO CONFORME API 600.",PC
0701057,07,01,"VALVULA DE COMPUERTA, DIAMETRO 6"", CLASE 150#, EXTREMOS BRIDADOS, CARA REALZADA., RF, MATERIAL DE CUERPO ACERO AL CARBÓN, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CUÑA SOLIDA, VOLANTE, ISO 15156, ESPECIFICACION DE DISEÑO CONFORME API 600.",PC
0701058,07,01,"VALVULA DE COMPUERTA, DIAMETRO 10""Ø, CLASE 150#, EXTREMOS BRIDADOS ,CARA REALZADA, RF, MATERIAL DE CUERPO ACERO AL CARBÓN, ASTM A216 Gr WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CUÑA SÓLIDA, VOLANTE, ISO 15156, ESPECIFICACION DE DISEÑO CONFORME API 600.",PC
0701059,07,01,"VALVULA DE COMPUERTA, DIAMETRO 16"", CLASE 150#, EXTREMOS BRIDADOS CARA REALZADA, RF, MATERIAL DE CUERPO ACERO AL CARBÓN, ASTM A-216 GR. WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CUÑA SÓLIDA, VOLANTE, ISO 15156, ESPECIFICACION DE DISEÑO CONFORME API 600",PC
0701060,07,01,"VALVULA DE COMPUERTA, DIAMETRO 24""Ø, CLASE 150#, EXTREMOS BRIDADOS CARA REALZADA, RF, MATERIAL DE CUERPO ACERO AL CARBÓN, ASTM A216 Gr WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CUÑA SOLIDA, VOLANTE, ISO 15156, ESPECIFICACION DE DISEÑO CONFORME API 600",PC
0701061,07,01,"VALVULA DE COMPUERTA, DIAMETRO 12"", CLASE 600, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR, VASTAGO ASCENDENTE, TRIM 16, BONNET BRIDADO, CON VOLANTE, TIPO OBTURADOR CUÑA SOLIDA, NACE MR0175/ISO 15156, ESPECIFICACION DE DISEÑO API 600/ISO 10434, ESPECIFICACION DE PRUEBAS API 598",PC
0701062,07,01,"VALVULA DE COMPUERTA, DIAMETRO 8"", CLASE 150#, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A105, TRIM HF, ESPECIFICACION DE DISEÑO API 600",PC
0701063,07,01,"VALVULA DE COMPUERTA, DIAMETRO 6"", CLASE 600#, MATERIAL DE CUERPO ACERO FUNDIDO, ASTM A216, TRIM HF, ESPECIFICACION DE DISEÑO B16.34 1480",PC
0701064,07,01,"VALVULA DE COMPUERTA, DIAMETRO 6"", CLASE 300#, MATERIAL DE CUERPO ACERO FUNDIDO, ASTM A216, TRIM 13 CR, ESPECIFICACION DE DISEÑO B16.34 740",PC
0701065,07,01,"VALVULA DE COMPUERTA, DIAMETRO 10"", CLASE 150#, MATERIAL DE CUERPO ACERO FUNDIDO, ASTM A216, TRIM HF, ESPECIFICACION DE DISEÑO API 600",PC
0701066,07,01,"VALVULA DE COMPUERTA, VALVULA DE COMPUERTA, DIAMETRO 16"", CLASE 600#, EXTREMOS BRIDADOS, RTJ, MATERIAL DE CUERPO ACERO AL CARBÓN, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, SS 316, PASO COMPLETO Y CONTINUADO, BONNET BRIDADO, CAJA DE ENGRANES, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105N+ENP, ASIENTOS SUAVES, NACE MR0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS DE FUEGO API 6FA, PARA SERVICIO AMARGO",PC
0701067,07,01,"VALVULA DE COMPUERTA, DIAMETRO 12"", CLASE 150#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR WCB, VASTAGO ASCENDENTE, TRIM 1, BONNET BRIDADO, MANUAL CON VOLANTE, TIPO OBTURADOR CUÑA SOLIDA O FLEXIBLE",PC
0701068,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3/4"", CLASE 800#, EXTREMOS HEMBRA ROSCADA NPTF, ESPECIFICACION DE DISEÑO ASTM A-105, TRIM 16, DISCO Y ASIENTO RECUBIERTO DE ESTELITA, CUERDA EXTERIOR Y YUGO, BONETE ATORNILLADO, CUÑA SÓLIDA, ASIENTOS RECAMBIABLES, OPERADA CON VOLANTE, ISO15761",PC
0701069,07,01,"VALVULA DE COMPUERTA, DIAMETRO 20"", CLASE 150#, EXTREMOS BRIDADOS CARA REALZADA, RF, MATERIAL DE CUERPO ACERO AL CARBÓN, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CUÑA SOLIDA, CON VOLANTE, ESPECIFICACION DE DISEÑO CONFORME API 600",PC
0701070,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3/4"", CLASE #800, EXTREMOS CAJA SOLDABLE, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A182, Gr. F316L, VASTAGO ASCENDENTE, TRIM 12, BONNET ATORNILLADO, VOLANTE FIJO, TIPO OBTURADOR CUÑA SOLIDA, OS&Y, ISO 15761",PC
0701071,07,01,"VALVULA DE COMPUERTA, DIAMETRO 12"", CLASE #150, CARA REALZADA (R.F), MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, VASTAGO CUERDA EXTERIOR, TRIM 1, BONNET ATORNILLADO, OPERADA CON VOLANTE Y YUGO, TIPO OBTURADOR RECAMBIABLES, MATERIAL DE OBTURADOR CUÑA SOLIDA, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701072,07,01,"VALVULA DE COMPUERTA, DIAMETRO 8"", CLASE #150, CARA REALZADA (R.F), MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, VASTAGO CUERRDA EXTERIOR, TRIM 1, BONNET ATORNILLADO, OPERADA CIN VOLANTE Y YUGO, TIPO OBTURADOR RECAMBIABLES, MATERIAL DE OBTURADOR CUÑA SOLIDA, ISO 10434",PC
0701073,07,01,"VALVULA DE COMPUERTA, DIAMETRO 20"", CLASE #150, CARA REALZADA (R.F), MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, VASTAGO CUERDA EXTERIOR, TRIM 1, BONNET ATORNILLADO, OPERADA CON VOLANTE Y YUGO, TIPO OBTURADOR RECAMBIABLES, MATERIAL DE OBTURADOR CUÑA SOLIDA, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701074,07,01,"VALVULA DE COMPUERTA, DIAMETRO 16"", CLASE #150, CARA REALZADA (R.F), MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, VASTAGO CUERDA EXTERIOR, TRIM 1, BONNET ATORNILLADO, OPERADA CON VOLANTE Y YUGO, TIPO OBTURADOR RECAMBIABLES, MATERIAL DE OBTURADOR CUÑA SOLIDA, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701075,07,01,"VALVULA DE COMPUERTA, DIAMETRO 12"", CLASE #600, R.F, MATERIAL DE CUERPO ACERO INOXIDABLE, ASTM A216 GR. WCB, VASTAGO CUERDA EXTERIOR, TRIM 16, BONNET ATORNILLADO, OPERADA CON VOLANTE Y YUGO, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34/API STD 603",PC
0701076,07,01,"VALVULA DE COMPUERTA, DIAMETRO 8"", CLASE #600, R.F, ASTM A216 GR. WCB, VASTAGO CUERDA EXTERIOR, TRIM 16, BONNET ATORILLADO, OPERADA CON VOLANTE Y YUGO, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34/API STD 603",PC
0701077,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3/4"", CLASE #800, EXTREMOS CJA SOLDABLE, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-105, VASTAGO CUERDA TORNILLO EXTERIOR, TRIM 1, BONNET ATORNILLADO, OPERADA CON VOLANTE Y YUGO, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO15761",PC
0701078,07,01,"VALVULA DE COMPUERTA, DIAMETRO 20"", CLASE #150, CARA REALZADA (R.F), MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, VASTAGO CUERDA EXTERIOR, TRIM 16, BONNET ATORNILLADO, OPERADA CON VOLANTE Y YUGO, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701079,07,01,"VALVULA DE COMPUERTA, DIAMETRO 16"", CLASE #150, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, VASTAGO CUERDA EXTERIOR, TRIM 16, BONNET ATORNILLADO, OPERADA CON VOLANTE Y YUGO, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701080,07,01,"VALVULA DE COMPUERTA, DIAMETRO 12"", CLASE #150, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, VASTAGO CUERDA EXTERIOR, TRIM 16, BONNET ATORNILLADO, OPERADA CON VOLANTE Y YUGO, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701081,07,01,"VALVULA DE COMPUERTA, DIAMETRO 8"", CLASE #150, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, VASTAGO CUERDA EXTERIOR, TRIM 16, BONNET ATORNILLADO, OPERADA CON VOLANTE Y YUGO, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701082,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3"", CLASE 600#, EXTREMOS BRIDADOS, RF, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR. WCB, VASTAGO ASCENDENTE, 316SS, PASO COMPLETO Y CONTINUADO, BONNET BRIDADO, OPERADA CON VOLANTE, TIPO OBTURADOR COMPUERTA PLANA, MATERIAL DE OBTURADOR ASTM A105+0.3"" ENP, ASIENTOS SUAVES, NACE MR0175, ESPECIFICACION DE DISEÑO API 6D, ESPECIFICACION DE PRUEBAS A PRUEBA DE FUEGO, API 6FA, PARA SERVICIO AMARGO",PC
0701083,07,01,"VALVULA DE COMPUERTA, DIAMETRO 20"", CLASE #150, R.F, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, TRIM 16, OPERADA CON ENGRANES, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701084,07,01,"VALVULA DE COMPUERTA, DIAMETRO 6"", CLASE #150, R.F, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, TRIM 16, OPERADA CON ENGRANES, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701085,07,01,"VALVULA DE COMPUERTA, DIAMETRO 10"", CLASE #600, R.F, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, TRIM 16, OPERADA CON ENGRANES, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701086,07,01,"VALVULA DE COMPUERTA, DIAMETRO 12"", CLASE #600, R.F, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, TRIM 16, OPERADA CON ENGRANES, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701087,07,01,"VALVULA DE COMPUERTA, DIAMETRO 6"", CLASE #600, R.F, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, TRIM 16, OPERADA CON ENGRANES, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701088,07,01,"VALVULA DE COMPUERTA, DIAMETRO 4"", CLASE #600, R.F, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR.WCB, TRIM 16, OPERADA CON VOLANTE, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701089,07,01,"VALVULA DE COMPUERTA, DIAMETRO 2"", CLASE #800, EXTREMOS CAJA SOLDAR, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR.WCB, TRIM 16, OPERADA CON VOLANTE, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701090,07,01,"VALVULA DE COMPUERTA, DIAMETRO 3/4"", CLASE #800, EXTREMOS CAJA SOLDAR, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A216 GR.WCB, TRIM 16, OPERADA CON VOLANTE, MATERIAL DE OBTURADOR CUÑA SOLIDA, ISO 15156, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701091,07,01,"VALVULA DE COMPUERTA, DIAMETRO 12"", CLASE #150, R.F, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, TRIM 16, OPERADA CON ENGRANES, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701092,07,01,"VALVULA DE COMPUERTA, DIAMETRO 6"", CLASE #150, R.F, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, TRIM 16, OPERADA CON VOLANTE, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701093,07,01,"VALVULA DE COMPUERTA, DIAMETRO 6"", CLASE #600, R.F, MATERIAL DE CUERPO ACERO AL CARBON, A-216 Gr WCB, TRIM 16, OPERADA CON VOLANTE, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701094,07,01,"VALVULA DE COMPUERTA, DIAMETRO 1/2"", CLASE #800, EXTREMOS CAJA SOLDAR, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr.WCB, TRIM 16, OPERADA CON VOLANTE, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701095,07,01,"VALVULA DE COMPUERTA, DIAMETRO 16"", CLASE #600, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 Gr WCB, TRIM 16, OPERADA CON ENGRANES, MATERIAL DE OBTURADOR CUÑA SOLIDA, RECAMBIABLES, ISO 10434, ESPECIFICACION DE DISEÑO ASME B16.34",PC
0701096,07,01,"VALVULA DE COMPUERTA, DIAMETRO 4, CLASE 150#, EXTREMOS BRIDADOS, CARA REALZADA, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 GR. WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CON VOLANTE, TIPO OBTURADOR CUÑA FLEXIBLE, ISO 15156, ESPECIFICACION DE DISEÑO CONFORME API 600",PC
0701097,07,01,"VALVULA DE COMPUERTA, DIAMETRO 6, CLASE 150#, EXTREMOS BRIDADOS, CARA REALZADA, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 GR. WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CON VOLANTE, TIPO OBTURADOR CUÑA FLEXIBLE, ISO 15156, ESPECIFICACION DE DISEÑO CONFORME API 600",PC
0701098,07,01,"VALVULA DE COMPUERTA, DIAMETRO 10"", CLASE 150#, EXTREMOS BRIDADOS, CARA REALZADA, MATERIAL DE CUERPO ACERO AL CARBON, ASTM A-216 GR. WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CON VOLANTE, TIPO OBTURADOR CUÑA FLEXIBLE, ISO 15156, ESPECIFICACION DE DISEÑO CONFORME API 600",PC
0701099,07,01,"VALVULA DE COMPUERTA, DIAMETRO 16"", CLASE 150#, EXTREMOS BRIDADOS, CARA REALZADA, MATERIAL DE CUERPO ACERO AL CARBÓN., ASTM A-216 GR. WCB, VASTAGO ASCENDENTE, TRIM 5, BONNET BRIDADO, CON VOLANTE, TIPO OBTURADOR CUÑA FLEXIBLE, ISO 15156, ESPECIFICACION DE DISEÑO CONFORME  API 600",PC
